type,word,pinyin,cixing,sort,levelName
1,东奔西走,dōngbēn-xīzǒu,,6330,七-九级
1,东道主,dōngdàozhǔ,名,6331,七-九级
1,东张西望,dōngzhāng-xīwàng,,6332,七-九级
1,董事,dǒngshì,名,6333,七-九级
1,懂事,dǒngshì,形,6334,七-九级
1,董事会,dǒngshìhuì,名,6335,七-九级
1,董事长,dǒngshìzhǎng,名,6336,七-九级
1,动不动,dòngbudòng,副,6337,七-九级
1,动荡,dòngdàng,动、形,6338,七-九级
1,动感,dònggǎn,名,6339,七-九级
1,动工,dònggōng,动,6340,七-九级
1,冻结,dòngjié,动,6341,七-九级
1,动静,dòngjing,名,6342,七-九级
1,栋梁,dòngliáng,名,6343,七-九级
1,动脉,dòngmài,名,6344,七-九级
1,动身,dòngshēn,动,6345,七-九级
1,动弹,dòngtan,动,6346,七-九级
1,动向,dòngxiàng,名,6347,七-九级
1,洞穴,dòngxué,名,6348,七-九级
1,动摇,dòngyáo,形、动,6349,七-九级
1,动用,dòngyòng,动,6350,七-九级
1,动员,dòngyuán,动,6351,七-九级
1,兜,dōu,名、动,6352,七-九级
1,兜售,dōushòu,动,6353,七-九级
1,抖,dǒu,动,6354,七-九级
1,陡,dǒu,形,6355,七-九级
1,陡峭,dǒuqiào,形,6356,七-九级
1,斗,dòu,动,6357,七-九级
1,逗留,dòuliú,动,6358,七-九级
1,斗志,dòuzhì,名,6359,七-九级
1,豆子,dòuzi,名,6360,七-九级
1,督促,dūcù,动,6361,七-九级
1,都会,dūhuì,名,6362,七-九级
1,独,dú,副,6363,七-九级
1,独家,dújiā,名,6364,七-九级
1,毒品,dúpǐn,名,6365,七-九级
1,独身,dúshēn,动,6366,七-九级
1,读物,dúwù,名,6367,七-九级
1,独一无二,dúyī-wú’èr,,6368,七-九级
1,赌,dǔ,动,6369,七-九级
1,赌博,dǔbó,动,6370,七-九级
1,堵塞,dǔsè,动,6371,七-九级
1,杜绝,dùjué,动,6372,七-九级
1,端正,duānzhèng,形、动,6373,七-九级
1,短暂,duǎnzàn,形,6374,七-九级
1,断定,duàndìng,动,6375,七-九级
1,断断续续,duànduànxùxù,形,6376,七-九级
1,断绝,duànjué,动,6377,七-九级
1,断裂,duànliè,动,6378,七-九级
1,段落,duànluò,名,6379,七-九级
1,断然,duànrán,形、副,6380,七-九级
1,断章取义,duànzhāng-qǔyì,,6381,七-九级
1,堆积,duījī,动,6382,七-九级
1,堆砌,duīqì,动,6383,七-九级
1,兑,duì,动,6384,七-九级
1,对岸,duì’àn,名,6385,七-九级
1,对白,duìbái,名,6386,七-九级
1,对策,duìcè,名,6387,七-九级
1,对得起,duìdeqǐ,动,6388,七-九级
1,对付,duìfu,动,6389,七-九级
1,兑换,duìhuàn,动,6390,七-九级
1,对联,duìlián,名,6391,七-九级
1,对流,duìliú,动,6392,七-九级
1,对牛弹琴,duìniú-tánqín,,6393,七-九级
1,兑现,duìxiàn,动,6394,七-九级
1,队形,duìxíng,名,6395,七-九级
1,对弈,duìyì,动,6396,七-九级
1,对照,duìzhào,动,6397,七-九级
1,对症下药,duìzhèng-xiàyào,,6398,七-九级
1,对峙,duìzhì,动,6399,七-九级
1,敦促,dūncù,动,6400,七-九级
1,敦厚,dūnhòu,形,6401,七-九级
1,炖,dùn,动,6402,七-九级
1,多年来,duō nián lái,,6403,七-九级
1,多半,duōbàn,数、副,6404,七-九级
1,多边,duōbiān,形,6405,七-九级
1,哆嗦,duōsuo,动,6406,七-九级
1,多心,duōxīn,动,6407,七-九级
1,夺冠,duóguàn,动,6408,七-九级
1,夺魁,duókuí,动,6409,七-九级
1,堕落,duòluò,动,6410,七-九级
1,鹅,é,名,6411,七-九级
1,额度,édù,名,6412,七-九级
1,额外,éwài,形,6413,七-九级
1,讹诈,ézhà,动,6414,七-九级
1,恶,è,形,6415,七-九级
1,噩耗,èhào,名,6416,七-九级
1,恶化,èhuà,动,6417,七-九级
1,恶性,èxìng,形,6418,七-九级
1,恶意,èyì,名,6419,七-九级
1,鳄鱼,èyú,名,6420,七-九级
1,厄运,èyùn,名,6421,七-九级
1,遏制,èzhì,动,6422,七-九级
1,恶作剧,èzuòjù,动、名,6423,七-九级
1,恩爱,ēn’ài,形,6424,七-九级
1,恩情,ēnqíng,名,6425,七-九级
1,恩人,ēnrén,名,6426,七-九级
1,恩怨,ēnyuàn,名,6427,七-九级
1,而已,éryǐ,助,6428,七-九级
1,耳光,ěrguāng,名,6429,七-九级
1,耳目一新,ěrmù-yìxīn,,6430,七-九级
1,耳熟能详,ěrshú-néngxiáng,,6431,七-九级
1,发财,fācái,动,6432,七-九级
1,发呆,fādāi,动,6433,七-九级
1,发抖,fādǒu,动,6434,七-九级
1,发火,fāhuǒ,动,6435,七-九级
1,发酵,fājiào,动,6436,七-九级
1,发觉,fājué,动,6437,七-九级
1,发掘,fājué,动,6438,七-九级
1,发愣,fālèng,动,6439,七-九级
1,发怒,fānù,动,6440,七-九级
1,发热,fārè,动,6441,七-九级
1,发射,fāshè,动,6442,七-九级
1,发誓,fāshì,动,6443,七-九级
1,发泄,fāxiè,动,6444,七-九级
1,发芽,fāyá,动,6445,七-九级
1,发扬,fāyáng,动,6446,七-九级
1,发扬光大,fāyáng-guāngdà,,6447,七-九级
1,发言人,fāyánrén,名,6448,七-九级
1,发源,fāyuán,动,6449,七-九级
1,发源地,fāyuándì,名,6450,七-九级
1,发作,fāzuò,动,6451,七-九级
1,乏力,fálì,形、动,6452,七-九级
1,阀门,fámén,名,6453,七-九级
1,法人,fǎrén,名,6454,七-九级
1,法庭,fǎtíng,名,6455,七-九级
1,法则,fǎzé,名,6456,七-九级
1,法制,fǎzhì,名,6457,七-九级
1,法治,fǎzhì,名、动,6458,七-九级
1,发型,fàxíng,名,6459,七-九级
1,帆,fān,名,6460,七-九级
1,帆船,fānchuán,名,6461,七-九级
1,翻番,fānfān,动,6462,七-九级
1,翻来覆去,fānlái-fùqù,,6463,七-九级
1,翻身,fānshēn,动,6464,七-九级
1,翻天覆地,fāntiān-fùdì,,6465,七-九级
1,翻新,fānxīn,动,6466,七-九级
1,繁多,fánduō,形,6467,七-九级
1,繁华,fánhuá,形,6468,七-九级
1,烦闷,fánmèn,形,6469,七-九级
1,繁体字,fántǐzì,名,6470,七-九级
1,繁衍,fányǎn,动,6471,七-九级
1,繁杂,fánzá,形,6472,七-九级
1,烦躁,fánzào,形,6473,七-九级
1,繁重,fánzhòng,形,6474,七-九级
1,反驳,fǎnbó,动,6475,七-九级
1,反差,fǎnchā,名,6476,七-九级
1,反常,fǎncháng,形,6477,七-九级
1,反倒,fǎndào,副,6478,七-九级
1,反感,fǎngǎn,名、形,6479,七-九级
1,返还,fǎnhuán,动,6480,七-九级
1,反击,fǎnjī,动,6481,七-九级
1,反抗,fǎnkàng,动,6482,七-九级
1,反面,fǎnmiàn,名、形,6483,七-九级
1,反射,fǎnshè,动,6484,七-九级
1,反弹,fǎntán,动,6485,七-九级
1,反问,fǎnwèn,动,6486,七-九级
1,反响,fǎnxiǎng,名,6487,七-九级
1,反省,fǎnxǐng,动,6488,七-九级
1,反之,fǎnzhī,连,6489,七-九级
1,犯愁,fànchóu,动,6490,七-九级
1,范畴,fànchóu,名,6491,七-九级
1,犯规,fànguī,动,6492,七-九级
1,泛滥,fànlàn,动,6493,七-九级
1,贩卖,fànmài,动,6494,七-九级
1,饭碗,fànwǎn,名,6495,七-九级
1,犯罪,fànzuì,动,6496,七-九级
1,方向盘,fāngxiàngpán,名,6497,七-九级
1,方圆,fāngyuán,名,6498,七-九级
1,方针,fāngzhēn,名,6499,七-九级
1,防盗,fángdào,动,6500,七-九级
1,房地产,fángdìchǎn,名,6501,七-九级
1,防范,fángfàn,动,6502,七-九级
1,防护,fánghù,动,6503,七-九级
1,防火墙,fánghuǒqiáng,名,6504,七-九级
1,防守,fángshǒu,动,6505,七-九级
1,防卫,fángwèi,动,6506,七-九级
1,防汛,fángxùn,动,6507,七-九级
1,防疫,fángyì,动,6508,七-九级
1,防御,fángyù,动,6509,七-九级
1,仿,fǎng,动,6510,七-九级
1,仿真,fǎngzhēn,动、形,6511,七-九级
1,仿制,fǎngzhì,动,6512,七-九级
1,纺织,fǎngzhī,动,6513,七-九级
1,放过,fàngguò,动,6514,七-九级
1,放宽,fàngkuān,动,6515,七-九级
1,放射,fàngshè,动,6516,七-九级
1,放水,fàngshuǐ,动,6517,七-九级
1,放肆,fàngsì,形,6518,七-九级
1,放映,fàngyìng,动,6519,七-九级
1,放置,fàngzhì,动,6520,七-九级
1,放纵,fàngzòng,动、形,6521,七-九级
1,非,fēi,动、副、前缀,6522,七-九级
1,飞船,fēichuán,名,6523,七-九级
1,非但,fēidàn,连,6524,七-九级
1,非得,fēiděi,副,6525,七-九级
1,飞碟,fēidié,名,6526,七-九级
1,非法,fēifǎ,形,6527,七-九级
1,非凡,fēifán,形,6528,七-九级
1,飞禽走兽,fēiqín-zǒushòu,,6529,七-九级
1,绯闻,fēiwén,名,6530,七-九级
1,飞翔,fēixiáng,动,6531,七-九级
1,飞跃,fēiyuè,动,6532,七-九级
1,肥料,féiliào,名,6533,七-九级
1,肥皂,féizào,名,6534,七-九级
1,诽谤,fěibàng,动,6535,七-九级
1,废,fèi,动、形,6536,七-九级
1,废除,fèichú,动,6537,七-九级
1,沸沸扬扬,fèifèiyángyáng,,6538,七-九级
1,废话,fèihuà,名、动,6539,七-九级
1,费劲,fèijìn,动,6540,七-九级
1,费力,fèilì,动,6541,七-九级
1,废品,fèipǐn,名,6542,七-九级
1,废弃,fèiqì,动,6543,七-九级
1,废寝忘食,fèiqǐn-wàngshí,,6544,七-九级
1,沸腾,fèiténg,动,6545,七-九级
1,废物,fèiwù,名,6546,七-九级
1,废墟,fèixū,名,6547,七-九级
1,分辨,fēnbiàn,动,6548,七-九级
1,分成,fēnchéng,动,6549,七-九级
1,分寸,fēncun,名,6550,七-九级
1,分担,fēndān,动,6551,七-九级
1,分发,fēnfā,动,6552,七-九级
1,芬芳,fēnfāng,形、名,6553,七-九级
1,吩咐,fēnfù,动,6554,七-九级
1,分割,fēngē,动,6555,七-九级
1,分红,fēnhóng,动,6556,七-九级
1,分化,fēnhuà,动,6557,七-九级
1,分解,fēnjiě,动,6558,七-九级
1,分裂,fēnliè,动,6559,七-九级
1,分泌,fēnmì,动,6560,七-九级
1,分明,fēnmíng,形、副,6561,七-九级
1,分歧,fēnqí,形、名,6562,七-九级
1,分支,fēnzhī,名,6563,七-九级
1,坟,fén,名,6564,七-九级
1,坟墓,fénmù,名,6565,七-九级
1,焚烧,fénshāo,动,6566,七-九级
1,粉末,fěnmò,名,6567,七-九级
1,粉丝1,fěnsī,名,6568,七-九级
1,粉丝2,fěnsī,名,6569,七-九级
1,粉碎,fěnsuì,形、动,6570,七-九级
1,粪,fèn,名,6571,七-九级
1,粪便,fènbiàn,名,6572,七-九级
1,份额,fèn’é,名,6573,七-九级
1,奋力,fènlì,副,6574,七-九级
1,分量,fènliàng,名,6575,七-九级
1,分外,fènwài,副、形,6576,七-九级
1,奋勇,fènyǒng,动,6577,七-九级
1,疯,fēng,动、形,6578,七-九级
1,风暴,fēngbào,名,6579,七-九级
1,风波,fēngbō,名,6580,七-九级
1,风采,fēngcǎi,名,6581,七-九级
1,风餐露宿,fēngcān-lùsù,,6582,七-九级
1,风吹雨打,fēngchuī-yǔdǎ,,6583,七-九级
1,封顶,fēngdǐng,动,6584,七-九级
1,风度,fēngdù,名,6585,七-九级
1,风范,fēngfàn,名,6586,七-九级
1,风和日丽,fēnghé-rìlì,,6587,七-九级
1,丰厚,fēnghòu,形,6588,七-九级
1,峰会,fēnghuì,名,6589,七-九级
1,峰回路转,fēnghuí-lùzhuǎn,,6590,七-九级
1,封建,fēngjiàn,名、形,6591,七-九级
1,风景线,fēngjǐngxiàn,名,6592,七-九级
1,风浪,fēnglàng,名,6593,七-九级
1,锋利,fēnglì,形,6594,七-九级
1,风流,fēngliú,形,6595,七-九级
1,丰满,fēngmǎn,形,6596,七-九级
1,风貌,fēngmào,名,6597,七-九级
1,蜂蜜,fēngmì,名,6598,七-九级
1,封面,fēngmiàn,名,6599,七-九级
1,风气,fēngqì,名,6600,七-九级
1,风情,fēngqíng,名,6601,七-九级
1,风趣,fēngqù,形,6602,七-九级
1,风沙,fēngshā,名,6603,七-九级
1,风尚,fēngshàng,名,6604,七-九级
1,丰盛,fēngshèng,形,6605,七-九级
1,风水,fēngshuǐ,名,6606,七-九级
1,丰硕,fēngshuò,形,6607,七-九级
1,封锁,fēngsuǒ,动,6608,七-九级
1,风土人情,fēngtǔ-rénqíng,,6609,七-九级
1,风味,fēngwèi,名,6610,七-九级
1,风云,fēngyún,名,6611,七-九级
1,风雨无阻,fēngyǔ-wúzǔ,,6612,七-九级
1,风筝,fēngzheng,名,6613,七-九级
1,疯子,fēngzi,名,6614,七-九级
1,逢,féng,动,6615,七-九级
1,缝,féng,动,6616,七-九级
1,缝合,fénghé,动,6617,七-九级
1,讽刺,fěngcì,动,6618,七-九级
1,缝,fèng,名,6619,七-九级
1,凤凰,fènghuáng,名,6620,七-九级
1,凤毛麟角,fèngmáo-línjiǎo,,6621,七-九级
1,佛,fó,名,6622,七-九级
1,否决,fǒujué,动,6623,七-九级
1,敷,fū,动,6624,七-九级
1,孵化,fūhuà,动,6625,七-九级
1,肤浅,fūqiǎn,形,6626,七-九级
1,敷衍,fūyǎn,动,6627,七-九级
1,扶持,fúchí,动,6628,七-九级
1,浮动,fúdòng,动,6629,七-九级
1,俘获,fúhuò,动,6630,七-九级
1,浮力,fúlì,名,6631,七-九级
1,俘虏,fúlǔ,动、名,6632,七-九级
1,福气,fúqi,名,6633,七-九级
1,服气,fúqì,动,6634,七-九级
1,辐射,fúshè,动,6635,七-九级
1,服饰,fúshì,名,6636,七-九级
1,服务器,fúwùqì,名,6637,七-九级
1,浮现,fúxiàn,动,6638,七-九级
1,浮躁,fúzào,形,6639,七-九级
1,腐败,fǔbài,形、动,6640,七-九级
1,腐烂,fǔlàn,动、形,6641,七-九级
1,抚摸,fǔmō,动,6642,七-九级
1,腐蚀,fǔshí,动,6643,七-九级
1,俯视,fǔshì,动,6644,七-九级
1,俯首,fǔshǒu,动,6645,七-九级
1,腐朽,fǔxiǔ,动、形,6646,七-九级
1,抚恤,fǔxù,动,6647,七-九级
1,抚养,fǔyǎng,动,6648,七-九级
1,斧子,fǔzi,名,6649,七-九级
1,负,fù,动、形,6650,七-九级
1,附,fù,动,6651,七-九级
1,赴,fù,动,6652,七-九级
1,腹,fù,名,6653,七-九级
1,副本,fùběn,名,6654,七-九级
1,复查,fùchá,动,6655,七-九级
1,附带,fùdài,动、副、形,6656,七-九级
1,复发,fùfā,动,6657,七-九级
1,富含,fùhán,动,6658,七-九级
1,富豪,fùháo,名,6659,七-九级
1,复合,fùhé,动,6660,七-九级
1,附和,fùhè,动,6661,七-九级
1,复活,fùhuó,动,6662,七-九级
1,附加,fùjiā,动,6663,七-九级
1,富强,fùqiáng,形,6664,七-九级
1,附属,fùshǔ,形、动,6665,七-九级
1,复苏,fùsū,动,6666,七-九级
1,富翁,fùwēng,名,6667,七-九级
1,腹泻,fùxiè,动,6668,七-九级
1,复兴,fùxīng,动,6669,七-九级
1,复原,fùyuán,动,6670,七-九级
1,负重,fùzhòng,动,6671,七-九级
1,富足,fùzú,形,6672,七-九级
1,副作用,fùzuòyòng,名,6673,七-九级
1,改版,gǎibǎn,动,6674,七-九级
1,改动,gǎidòng,动,6675,七-九级
1,改观,gǎiguān,动,6676,七-九级
1,改良,gǎiliáng,动,6677,七-九级
1,改日,gǎirì,副,6678,七-九级
1,改邪归正,gǎixié-guīzhèng,,6679,七-九级
1,改装,gǎizhuāng,动,6680,七-九级
1,钙,gài,名,6681,七-九级
1,概,gài,副,6682,七-九级
1,概况,gàikuàng,名,6683,七-九级
1,概论,gàilùn,名,6684,七-九级
1,干戈,gāngē,名,6685,七-九级
1,干枯,gānkū,形,6686,七-九级
1,干涉,gānshè,动,6687,七-九级
1,甘心,gānxīn,动,6688,七-九级
1,干预,gānyù,动,6689,七-九级
1,杆,gǎn,名、量,6690,七-九级
1,感触,gǎnchù,名,6691,七-九级
1,感恩,gǎnēn,动,6692,七-九级
1,赶赴,gǎnfù,动,6693,七-九级
1,感慨,gǎnkǎi,动,6694,七-九级
1,感叹,gǎntàn,动,6695,七-九级
1,感悟,gǎnwù,动,6696,七-九级
1,感性,gǎnxìng,形,6697,七-九级
1,干部,gànbù,名,6698,七-九级
1,干劲,gànjìn,名,6699,七-九级
1,干事,gànshi,名,6700,七-九级
1,缸,gāng,名,6701,七-九级
1,纲领,gānglǐng,名,6702,七-九级
1,钢铁,gāngtiě,名、形,6703,七-九级
1,纲要,gāngyào,名,6704,七-九级
1,港,gǎng,名,6705,七-九级
1,港湾,gǎngwān,名,6706,七-九级
1,杠杆,gànggǎn,名,6707,七-九级
1,高额,gāo’é,形,6708,七-九级
1,高昂,gāo’áng,动、形,6709,七-九级
1,高傲,gāo’ào,形,6710,七-九级
1,高潮,gāocháo,名,6711,七-九级
1,高调,gāodiào,名、形,6712,七-九级
1,高贵,gāoguì,形,6713,七-九级
1,高见,gāojiàn,名,6714,七-九级
1,高空,gāokōng,名,6715,七-九级
1,高龄,gāolíng,名、 形,6716,七-九级
1,高明,gāomíng,形、名,6717,七-九级
1,高血压,gāoxuèyā,名,6718,七-九级
1,高雅,gāoyǎ,形,6719,七-九级
1,高压,gāoyā,名、形,6720,七-九级
1,高涨,gāozhǎng,动、形,6721,七-九级
1,搞鬼,gǎoguǐ,动,6722,七-九级
1,搞笑,gǎoxiào,动、形,6723,七-九级
1,告,gào,动,6724,七-九级
1,告辞,gàocí,动,6725,七-九级
1,告诫,gàojiè,动,6726,七-九级
1,告示,gàoshi,名,6727,七-九级
1,告知,gàozhī,动,6728,七-九级
1,告状,gàozhuàng,动,6729,七-九级
1,搁,gē,动,6730,七-九级
1,戈壁,gēbì,名,6731,七-九级
1,疙瘩,gēda,名,6732,七-九级
1,歌剧,gējù,名,6733,七-九级
1,搁浅,gēqiǎn,动,6734,七-九级
1,歌颂,gēsòng,动,6735,七-九级
1,歌舞,gēwǔ,名,6736,七-九级
1,歌谣,gēyáo,名,6737,七-九级
1,搁置,gēzhì,动,6738,七-九级
1,鸽子,gēzi,名,6739,七-九级
1,格格不入,gégé-búrù,,6740,七-九级
1,隔阂,géhé,名,6741,七-九级
1,格局,géjú,名,6742,七-九级
1,隔离,gélí,动,6743,七-九级
1,阁楼,gélóu,名,6744,七-九级
1,格式,géshi,名,6745,七-九级
1,革新,géxīn,动,6746,七-九级
1,格子,gézi,名,6747,七-九级
1,个案,gè’àn,名,6748,七-九级
1,各抒己见,gèshū-jǐjiàn,,6749,七-九级
1,个头儿,gètóur,名,6750,七-九级
1,根基,gēnjī,名,6751,七-九级
1,跟进,gēnjìn,动,6752,七-九级
1,根深蒂固,gēnshēn-dìgù,,6753,七-九级
1,根源,gēnyuán,名、动,6754,七-九级
1,根治,gēnzhì,动,6755,七-九级
1,耕,gēng,动,6756,七-九级
1,耕地,gēngdì,动、名,6757,七-九级
1,更改,gēnggǎi,动,6758,七-九级
1,更衣室,gēngyīshì,名,6759,七-九级
1,耕耘,gēngyún,动,6760,七-九级
1,更正,gēngzhèng,动,6761,七-九级
1,哽咽,gěngyè,动,6762,七-九级
1,耿直,gěngzhí,形,6763,七-九级
1,弓,gōng,名、动,6764,七-九级
1,功,gōng,名,6765,七-九级
1,攻,gōng,动,6766,七-九级
1,供,gōng,动,6767,七-九级
1,公办,gōngbàn,形,6768,七-九级
1,供不应求,gōngbúyìngqiú,,6769,七-九级
1,功臣,gōngchén,名,6770,七-九级
1,公道,gōngdao,形,6771,七-九级
1,功底,gōngdǐ,名,6772,七-九级
1,宫殿,gōngdiàn,名,6773,七-九级
1,攻读,gōngdú,动,6774,七-九级
1,公费,gōngfèi,名,6775,七-九级
1,公关,gōngguān,名,6776,七-九级
1,攻关,gōngguān,动,6777,七-九级
1,工会,gōnghuì,名,6778,七-九级
1,工匠,gōngjiàng,名,6779,七-九级
1,恭敬,gōngjìng,形,6780,七-九级
1,攻克,gōngkè,动,6781,七-九级
1,工科,gōngkē,名,6782,七-九级
1,公款,gōngkuǎn,名,6783,七-九级
1,功劳,gōngláo,名,6784,七-九级
1,公立,gōnglì,形,6785,七-九级
1,功力,gōnglì,名,6786,七-九级
1,功利,gōnglì,名,6787,七-九级
1,功率,gōnglǜ,名,6788,七-九级
1,公墓,gōngmù,名,6789,七-九级
1,供暖,gōngnuǎn,动,6790,七-九级
1,公仆,gōngpú,名,6791,七-九级
1,公顷,gōngqǐng,量,6792,七-九级
1,供求,gōngqiú,名,6793,七-九级
1,公然,gōngrán,副,6794,七-九级
1,公示,gōngshì,动,6795,七-九级
1,公式,gōngshì,名,6796,七-九级
1,公事,gōngshì,名,6797,七-九级
1,攻势,gōngshì,名,6798,七-九级
1,宫廷,gōngtíng,名,6799,七-九级
1,恭维,gōngwéi,动,6800,七-九级
1,公务,gōngwù,名,6801,七-九级
1,供需,gōngxū,名,6802,七-九级
1,供养,gōngyǎng,动,6803,七-九级
1,供应链,gōngyìngliàn,名,6804,七-九级
1,公用,gōngyòng,动,6805,七-九级
1,公约,gōngyuē,名,6806,七-九级
1,公证,gōngzhèng,动,6807,七-九级
1,工整,gōngzhěng,形,6808,七-九级
1,公职,gōngzhí,名,6809,七-九级
1,拱,gǒng,动,6810,七-九级
1,供奉,gòngfèng,动、名,6811,七-九级
1,共和国,gònghéguó,名,6812,七-九级
1,共鸣,gòngmíng,动,6813,七-九级
1,共识,gòngshí,名,6814,七-九级
1,共同体,gòngtóngtǐ,名,6815,七-九级
1,共性,gòngxìng,名,6816,七-九级
1,勾,gōu,动,6817,七-九级
1,钩,gōu,名、动,6818,七-九级
1,勾结,gōujié,动,6819,七-九级
1,勾勒,gōulè,动,6820,七-九级
1,构建,gòujiàn,动,6821,七-九级
1,够呛,gòuqiàng,形,6822,七-九级
1,构思,gòusī,动,6823,七-九级
1,构想,gòuxiǎng,动、名,6824,七-九级
1,孤单,gūdān,形,6825,七-九级
1,孤儿,gū’ér,名,6826,七-九级
1,辜负,gūfù,动,6827,七-九级
1,孤立,gūlì,形、动,6828,七-九级
1,孤零零,gūlínglíng,形,6829,七-九级
1,孤陋寡闻,gūlòu-guǎwén,,6830,七-九级
